,names,state,males,females,lat,lng,total_deaths
2927,"Boston, Massachusetts",MA,23,2,42.3604823,-71.0595678,25
2928,"Brockton, Massachusetts",MA,7,0,42.0834335,-71.0183787,7
2929,"Cambridge, Massachusetts",MA,1,0,42.3750997,-71.1056157,1
2930,"Charlestown, Massachusetts",MA,1,0,42.3778749,-71.0619957,1
2931,"Chelsea, Massachusetts",MA,2,1,42.3917638,-71.0328284,3
2932,"Chicopee, Massachusetts",MA,1,0,42.1712518,-72.57335897342529,1
2933,"Danvers, Massachusetts",MA,1,0,42.5750946,-70.9300507,1
2934,"Devens, Massachusetts",MA,1,0,42.5389512,-71.6094356,1
2935,"Dorchester, Massachusetts",MA,3,0,42.2973205,-71.0744952,3
2936,"East Bridgewater, Massachusetts",MA,1,0,42.0334341,-70.9592096,1
2937,"Fitchburg, Massachusetts",MA,1,0,42.5834228,-71.8022956,1
2938,"Framingham, Massachusetts",MA,1,0,42.2792625,-71.416172,1
2939,"Holyoke, Massachusetts",MA,4,0,42.2241545,-72.64021752080099,4
2940,"Lowell, Massachusetts",MA,1,0,42.6334247,-71.3161718,1
2941,"Lynn, Massachusetts",MA,1,0,42.466763,-70.9494939,1
2942,"Malden, Massachusetts",MA,1,0,42.4250964,-71.066163,1
2943,"Mattapan, Massachusetts",MA,3,0,42.2723208,-71.0869953,3
2944,"Orange, Massachusetts",MA,2,0,42.5903646,-72.3098068,2
2945,"Peabody, Massachusetts",MA,1,0,42.5278731,-70.9286609,1
2946,"Pittsfield, Massachusetts",MA,1,0,42.4500846,-73.2453824,1
2947,"Quincy, Massachusetts",MA,1,0,42.2528772,-71.0022705,1
2948,"Roxbury, Massachusetts",MA,7,1,42.3250978,-71.0953294,8
2949,"Salisbury, Massachusetts",MA,1,0,42.8417577,-70.8606083,1
2950,"Springfield, Massachusetts",MA,11,3,42.11297795,-72.5470110272851,14
2951,"Stoneham, Massachusetts",MA,1,0,42.4800954,-71.0994976,1
2952,"Swansea, Massachusetts",MA,2,0,41.7481575,-71.1897684,2
2953,"Watertown, Massachusetts",MA,1,0,42.3709299,-71.1828321,1
2954,"Worcester, Massachusetts",MA,5,3,42.2625932,-71.8022934,8
2955,"Middleboro, Massachusetts",MA,0,1,41.8931576,-70.9111517,1
2956,"Auburn, Washington",WA,3,0,47.3073905,-122.229805,3
2957,"Basin City, Washington",WA,1,0,46.5940274,-119.1522344,1
2958,"Bellevue, Washington",WA,2,0,47.5990002,-122.156399587582,2
2959,"Bellingham, Washington",WA,1,0,48.754402,-122.4788602,1
2960,"Blanchard, Washington",WA,1,0,48.5934411,-122.4165538,1
2961,"Boulevard Park, Washington",WA,2,0,47.4948791,-122.3103604,2
2962,"Buckley, Washington",WA,2,0,47.1622483,-122.027746,2
2963,"Cheney, Washington",WA,1,1,47.4873895,-117.5757622,2
2964,"Chesaw, Washington",WA,1,0,48.9460104,-119.0514316,1
2965,"Connell, Washington",WA,1,0,46.6634733,-118.8611117,1
2966,"Duvall, Washington",WA,1,0,47.7423219,-121.9856782,1
2967,"Ellensburg, Washington",WA,2,0,46.9970635,-120.5451223,2
2968,"Enumclaw, Washington",WA,1,0,47.2047793,-121.9916371,1
2969,"Everett, Washington",WA,1,0,47.9673056,-122.2013998,1
2970,"Federal Way, Washington",WA,5,1,47.3129607,-122.3393665,6
2971,"Fife, Washington",WA,1,0,47.2359524,-122.3626381,1
2972,"Finley, Washington",WA,1,0,46.1540232,-119.0338959,1
2973,"Gig Harbor, Washington",WA,1,0,47.3259697,-122.5878659,1
2974,"Grandview, Washington",WA,1,0,46.2509653,-119.9017049,1
2975,"Hoquiam, Washington",WA,1,0,46.9809291,-123.8893352,1
2976,"Index, Washington",WA,1,0,47.8208311,-121.5538914,1
2977,"Kelso, Washington",WA,1,0,46.1420334,-122.9060318,1
2978,"Kennewick, Washington",WA,1,1,46.2112458,-119.1372338,2
2979,"Kent, Washington",WA,2,0,47.3826903,-122.2270272,2
2980,"Kettle Falls, Washington",WA,1,0,48.6105163,-118.0563379,1
2981,"Key Peninsula, Washington",WA,1,0,47.390888,-122.696646,1
2982,"Lakewood, Washington",WA,2,0,47.1714085,-122.5164,2
2983,"Longview, Washington",WA,1,0,46.1427302,-122.955641,1
2984,"Lynnwood, Washington",WA,1,0,47.8278656,-122.3053932,1
2985,"Malott, Washington",WA,2,0,48.2826495,-119.7067271,2
2986,"Maple Valley, Washington",WA,2,0,47.3661629,-122.0447038,2
2987,"Monroe, Washington",WA,1,0,47.8560266,-121.9706154,1
2988,"Moses Lake, Washington",WA,1,0,47.1301417,-119.2780771,1
2989,"Okanogan, Washington",WA,1,0,48.0157092,-118.9471435,1
2990,"Orondo, Washington",WA,1,0,47.6259626,-120.2253534,1
2991,"Orting, Washington",WA,1,0,47.0978795,-122.2042824,1
2992,"Othello, Washington",WA,3,0,46.8259742,-119.1752913,3
2993,"Pasco, Washington",WA,1,0,46.2395793,-119.1005657,1
2994,"Pend Oreille County, Washington",WA,1,0,48.52299285,-117.26817857803499,1
2995,"Pullman, Washington",WA,1,0,46.7304625,-117.16456081256901,1
2996,"Puyallup, Washington",WA,1,1,47.1849009,-122.2921406,2
2997,"Rattlesnake Mountain, Washington",WA,1,0,47.4584358,-121.8062219,1
2998,"Renton, Washington",WA,2,1,47.481545,-122.189811416667,3
2999,"Richland, Washington",WA,1,0,46.2778406,-119.2769067,1
3000,"SeaTac, Washington",WA,1,0,47.442905,-122.2943872,1
3001,"Seattle, Washington",WA,17,1,47.6038321,-122.3300624,18
3002,"Sedro-Woolley, Washington",WA,2,0,48.5049158,-122.2349409,2
3003,"Shelton, Washington",WA,1,0,47.2127982,-123.1002535,1
3004,"Spanaway, Washington",WA,3,0,47.0979462,-122.4243422,3
3005,"Spokane, Washington",WA,16,2,47.6588603,-117.4247134,18
3006,"Spokane County, Washington",WA,1,0,47.2648989,-117.0603557,1
3007,"Spokane Valley, Washington",WA,1,0,47.6732281,-117.2393748,1
3008,"Sumner, Washington",WA,1,0,47.2061882,-122.2312383,1
3009,"Tacoma, Washington",WA,5,2,47.2495798,-122.4398746,7
3010,"Toppenish, Washington",WA,1,0,46.3773509,-120.3086667,1
3011,"Tukwila, Washington",WA,1,0,47.4630314,-122.2558378,1
3012,"Union Gap, Washington",WA,1,1,46.5573492,-120.4750638,2
3013,"Vancouver, Washington",WA,5,1,45.6306954,-122.6744557,6
3014,"Waller, Washington",WA,1,0,47.2006554,-122.3692883,1
3015,"Wapato, Washington",WA,2,0,46.4476278,-120.4203382,2
3016,"Wenatchee, Washington",WA,2,1,47.4234599,-120.3103494,3
3017,"Wishram, Washington",WA,1,0,45.6589437,-120.9654224,1
3018,"Yacolt, Washington",WA,1,0,45.8655044,-122.4070314,1
3019,"Yakima, Washington",WA,2,0,46.5967275,-120.5296561,2
3020,"Ferndale, Washington",WA,0,1,48.8466698,-122.5897235,1
3021,"Lake Stevens, Washington",WA,0,1,48.0197794,-122.0660914,1
3022,"Marblemount, Washington",WA,0,1,48.527619,-121.4495729,1
3023,"Terrace Heights, Washington",WA,0,1,46.6062383,-120.4397854,1
3024,"Augusta, Kansas",KS,1,0,37.6866844,-96.9767024,1
3025,"Bonner Springs, Kansas",KS,1,1,39.059726,-94.8835754,2
3026,"De Soto, Kansas",KS,2,0,38.9791708,-94.9685784,2
3027,"El Dorado, Kansas",KS,1,0,37.81724,-96.8622524,1
3028,"Eureka, Kansas",KS,2,1,37.8239167,-96.2891703,3
3029,"Fort Scott, Kansas",KS,1,2,37.8397626,-94.7082951,3
3030,"Garden City, Kansas",KS,1,0,37.9716898,-100.8726618,1
3031,"Greenwood County, Kansas",KS,1,0,37.888727,-96.2422053595831,1
3032,"Hoisington, Kansas",KS,1,1,38.5180672,-98.7781394,2
3033,"Hutchinson, Kansas",KS,1,0,38.0608444,-97.9297743,1
3034,"Junction City, Kansas",KS,2,0,39.0286093,-96.8313978,2
3035,"Kansas City, Kansas",KS,22,3,39.1078505,-94.7343196,25
3036,"Kansas City , Kansas",KS,1,0,39.1078505,-94.7343196,1
3037,"Lawrence, Kansas",KS,1,2,38.9716689,-95.2352501,3
3038,"Leavenworth, Kansas",KS,1,0,39.3111112,-94.9224637,1
3039,"Lincoln, Kansas",KS,1,0,39.0343606,-98.2155504,1
3040,"Manhattan, Kansas",KS,1,0,39.1836082,-96.5716694,1
3041,"Mayetta, Kansas",KS,1,0,39.3388851,-95.7224828,1
3042,"McPherson Co, Kansas",KS,1,0,38.391969,-97.6484366408573,1
3043,"Nodaway County, Kansas",KS,1,0,39.243731,-94.677846,1
3044,"Olathe, Kansas",KS,4,0,38.8843867,-94.8161127,4
3045,"Overland Park, Kansas",KS,2,0,38.9822282,-94.6707917,2
3046,"Salina, Kansas",KS,2,0,38.8402805,-97.6114237,2
3047,"Shawnee, Kansas",KS,2,3,39.0416718,-94.7202376,5
3048,"South Jordan, Kansas",KS,2,0,38.894306,-95.696507,2
3049,"St Marys, Kansas",KS,1,0,39.194164,-96.0711041,1
3050,"Sumner County, Kansas",KS,1,0,37.2375345,-97.4762564657403,1
3051,"Topeka, Kansas",KS,14,3,39.0490111,-95.6775557,17
3052,"Valley Center, Kansas",KS,1,1,37.8347342,-97.3733759,2
3053,"Wichita, Kansas",KS,17,1,37.6922361,-97.3375448,18
3054,"Bazine, Kansas",KS,0,1,38.4444594,-99.692063,1
3055,"Independence, Kansas",KS,0,1,37.2242358,-95.7083131,1
3056,"Pratt, Kansas",KS,0,1,37.6280602,-98.7485305,1
3057,"Barboursville, West Virginia",WV,1,1,38.4095298,-82.2945923,2
3058,"Beckley, West Virginia",WV,1,0,37.7781702,-81.1881557,1
3059,"Bristol, West Virginia",WV,1,0,39.2878659,-80.5239841,1
3060,"Charleston, West Virginia",WV,6,1,38.3498221,-81.6326301,7
3061,"Circleville, West Virginia",WV,1,0,38.6709481,-79.4911597,1
3062,"Clarksburg, West Virginia",WV,4,0,39.2806451,-80.3445341,4
3063,"Cranesville, West Virginia",WV,1,0,39.5531434,-79.4947668,1
3064,"Cross Lanes, West Virginia",WV,1,1,38.4203709,-81.7906847,2
3065,"Davin, West Virginia",WV,1,0,37.7317746,-81.829284,1
3066,"East Lynn, West Virginia",WV,1,0,38.1678662,-82.3779268,1
3067,"Elkins, West Virginia",WV,1,0,38.9259397,-79.8467349,1
3068,"Fairmont, West Virginia",WV,1,0,39.4850848,-80.1425781,1
3069,"Fayette County, West Virginia",WV,1,0,38.043516,-81.0951710039253,1
3070,"Genteel Ridge, West Virginia",WV,1,0,40.275272,-80.564772,1
3071,"Glenwood, West Virginia",WV,1,0,37.335951,-81.1492605,1
3072,"Grandview, West Virginia",WV,1,0,37.8251153,-81.068708,1
3073,"Greenbrier County, West Virginia",WV,1,0,37.9771195,-80.4012615517689,1
3074,"Harrison County, West Virginia",WV,1,0,39.284252,-80.3911455597946,1
3075,"Hartland, West Virginia",WV,1,0,38.432046,-81.1126092,1
3076,"Huntington, West Virginia",WV,7,0,38.4192496,-82.445154,7
3077,"Jonben, West Virginia",WV,1,0,37.6562267,-81.1920434,1
3078,"Lewisburg, West Virginia",WV,1,0,37.8017879,-80.4456303,1
3079,"Man, West Virginia",WV,1,0,37.7398294,-81.8776191,1
3080,"Martinsburg, West Virginia",WV,2,1,39.4562099,-77.9638869,3
3081,"Maysel, West Virginia",WV,1,0,38.4859334,-81.1126102,1
3082,"Mohawk, West Virginia",WV,1,0,37.5048325,-81.9151191,1
3083,"Montcalm, West Virginia",WV,1,0,37.3540054,-81.2525994,1
3084,"Nicholas County, West Virginia",WV,1,0,38.3183215,-80.8252353045696,1
3085,"Oak Hill, West Virginia",WV,1,0,37.9723339,-81.1487136,1
3086,"Pennsboro, West Virginia",WV,1,0,39.2850799,-80.9684422,1
3087,"Pinch, West Virginia",WV,1,0,38.4087094,-81.4817876,1
3088,"Princeton, West Virginia",WV,1,1,37.3662293,-81.1025918,2
3089,"Raleigh County, West Virginia",WV,1,0,37.7504405,-81.17391315400819,1
3090,"Rand, West Virginia",WV,1,0,38.2826001,-81.5623425,1
3091,"St. Albans, West Virginia",WV,1,0,38.3856488,-81.836241,1
3092,"Stanaford, West Virginia",WV,1,0,37.8159477,-81.1523219,1
3093,"Wayne County, West Virginia",WV,1,0,38.132909,-82.4410522139178,1
3094,"Weirton, West Virginia",WV,1,0,40.4189566,-80.5895167,1
3095,"Wellsburg, West Virginia",WV,1,0,40.2720146,-80.6095187,1
3096,"Wheeling, West Virginia",WV,1,0,40.0639616,-80.7209149,1
3097,"Williamson, West Virginia",WV,1,0,37.6742682,-82.2773629,1
3098,"Brushfork, West Virginia",WV,0,1,37.282784,-81.252408,1
3099,"Harper Heights, West Virginia",WV,0,1,37.803169,-81.2448248,1
3100,"Kanawha County, West Virginia",WV,0,1,38.2972545,-81.5241903042285,1
3101,"Quick, West Virginia",WV,0,1,38.3726001,-81.4020624,1
3102,"Bassfield, Mississippi",MS,1,0,31.4965591,-89.7395195,1
3103,"Batesville, Mississippi",MS,1,0,34.318041,-89.92790375492541,1
3104,"Biloxi, Mississippi",MS,1,0,30.4397885,-88.96396317711849,1
3105,"Bolivar County, Mississippi",MS,1,0,33.82507915,-90.85605374275758,1
3106,"Boyle, Mississippi",MS,1,1,33.7040028,-90.7264849,2
3107,"Brookhaven, Mississippi",MS,3,0,31.583597,-90.4418290285203,3
3108,"Bude, Mississippi",MS,1,0,31.4629491,-90.8501014,1
3109,"Calhoun City, Mississippi",MS,1,0,33.8553915,-89.3114613,1
3110,"Claiborne County, Mississippi",MS,1,0,32.00613495,-90.8992241005019,1
3111,"Clarke County, Mississippi",MS,1,0,32.02698755,-88.68383461679619,1
3112,"Clarksdale, Mississippi",MS,1,0,34.1956615,-90.57478177671179,1
3113,"Coahoma County, Mississippi",MS,1,0,34.25530945,-90.6435488659346,1
3114,"Coffeeville, Mississippi",MS,1,0,33.9767793,-89.675641,1
3115,"Columbus, Mississippi",MS,1,0,33.5070675,-88.40472720026409,1
3116,"Copiah County, Mississippi",MS,4,1,31.8681405,-90.42632333053629,5
3117,"Corinth, Mississippi",MS,1,1,34.9433635,-88.5173238080124,2
3118,"Fayette, Mississippi",MS,1,0,31.7115534,-91.0606607,1
3119,"Forest, Mississippi",MS,1,0,32.351075,-89.47154115687181,1
3120,"Greenville, Mississippi",MS,1,0,33.3934975,-91.03671621621478,1
3121,"Gulfport, Mississippi",MS,3,2,30.3674198,-89.0928155,5
3122,"Hancock County, Mississippi",MS,1,0,30.4031063,-89.5112245527939,1
3123,"Hattiesburg, Mississippi",MS,5,0,31.3271189,-89.2903392,5
3124,"Hickory Flat, Mississippi",MS,1,1,34.6159327,-89.188404,2
3125,"Hinds County, Mississippi",MS,1,0,32.30025695,-90.18338795,1
3126,"Holmes County, Mississippi",MS,1,1,33.1257,-90.0739936365579,2
3127,"Horn Lake, Mississippi",MS,1,0,34.947983,-90.05203922122931,1
3128,"Jackson, Mississippi",MS,36,9,32.4104055,-90.1620936054217,45
3129,"Lamar County, Mississippi",MS,1,1,31.20824125,-89.5009568793223,2
3130,"Leland, Mississippi",MS,1,0,33.402026,-90.90105930987471,1
3131,"Long Beach, Mississippi",MS,2,0,30.35702645,-89.16108044952351,2
3132,"Lowndes County, Mississippi",MS,1,0,33.51709275,-88.42994902971981,1
3133,"Lucedale, Mississippi",MS,1,0,30.92853,-88.5979753091133,1
3134,"Marks, Mississippi",MS,1,0,34.251709,-90.27436896562979,1
3135,"McComb, Mississippi",MS,1,0,31.243444,-90.4729192957908,1
3136,"Meridian, Mississippi",MS,1,0,32.376081,-88.6897800234601,1
3137,"Monticello, Mississippi",MS,1,0,31.5537807,-90.1073079,1
3138,"Morton, Mississippi",MS,1,1,32.3537557,-89.6545171,2
3139,"Moss Point, Mississippi",MS,1,0,30.430371,-88.51917015099741,1
3140,"Natchez, Mississippi",MS,1,0,31.5444215,-91.3892021484976,1
3141,"Olive Branch, Mississippi",MS,1,0,34.9617605,-89.8295315,1
3142,"Oxford, Mississippi",MS,2,1,34.366773,-89.5353599,3
3143,"Panola County, Mississippi",MS,2,0,34.3731623,-89.7319317,2
3144,"Pascagoula, Mississippi",MS,1,0,30.362517,-88.54910058452231,1
3145,"Pass Christian, Mississippi",MS,1,0,30.3137945,-89.2379214575445,1
3146,"Pearl, Mississippi",MS,1,0,32.2745912,-90.1320311,1
3147,"Picayune, Mississippi",MS,2,0,30.5266,-89.67922823576309,2
3148,"Ripley, Mississippi",MS,1,0,34.7335245,-88.94514948036509,1
3149,"Sardis, Mississippi",MS,1,0,34.4370511,-89.9159227,1
3150,"Senatobia, Mississippi",MS,1,0,34.6040125,-89.9738298588748,1
3151,"Tallulah, Mississippi",MS,1,0,32.396245,-91.189765,1
3152,"Tunica, Mississippi",MS,1,0,34.6399136,-90.3623833,1
3153,"Tupelo, Mississippi",MS,2,0,34.2633865,-88.7250375994862,2
3154,"Vancleave, Mississippi",MS,1,0,30.541838,-88.6713117483681,1
3155,"Vicksburg, Mississippi",MS,3,0,32.3257403,-90.87182033228149,3
3156,"Waveland, Mississippi",MS,1,0,30.294404,-89.3783004388644,1
3157,"West Point, Mississippi",MS,1,0,33.600082,-88.66143885143791,1
3158,"Yazoo County, Mississippi",MS,1,0,32.763338,-90.36056013048531,1
3159,"Hazlehurst, Mississippi",MS,0,1,31.8641545,-90.39617281412909,1
3160,"Kiln, Mississippi",MS,0,1,30.4189159,-89.4347254289102,1
3161,"Leakesville, Mississippi",MS,0,1,31.1542465,-88.55750754343298,1
3162,"Mendenhall, Mississippi",MS,0,1,31.960328,-89.8683621955324,1
3163,"Summit, Mississippi",MS,0,2,31.2837867,-90.4684315,2
3164,"Warren County, Mississippi",MS,0,2,32.3506845,-90.8396032657789,2
3165,"Waynesboro, Mississippi",MS,0,2,31.676052,-88.6343980151515,2
3166,"Battle Creek, Nebraska",NE,1,0,41.9994496,-97.5983892,1
3167,"Grand Island, Nebraska",NE,1,1,40.9250124,-98.342007,2
3168,"Gretna, Nebraska",NE,1,0,41.118705,-96.2565939775305,1
3169,"Howard County, Nebraska",NE,1,0,41.2208575,-98.51621127096772,1
3170,"Imperial, Nebraska",NE,1,0,40.5169402,-101.6432253,1
3171,"La Vista, Nebraska",NE,1,0,41.1838878,-96.031127,1
3172,"Lancaster County, Nebraska",NE,1,0,40.7768326,-96.7111039,1
3173,"Lincoln, Nebraska",NE,3,0,40.8000554,-96.6674005,3
3174,"Macy, Nebraska",NE,1,0,42.1130467,-96.3564161,1
3175,"North Platte, Nebraska",NE,1,0,41.1238873,-100.7654232,1
3176,"Omaha, Nebraska",NE,29,4,41.2587317,-95.9378732,33
3177,"Osmond, Nebraska",NE,1,0,42.3600032,-97.5967282,1
3178,"Sarpy County, Nebraska",NE,1,0,41.0937285,-96.10062245200899,1
3179,"Sidney, Nebraska",NE,1,0,41.1438296,-102.9772835,1
3180,"Stromsburg, Nebraska",NE,1,0,41.1135884,-97.5977434,1
3181,"Valentine, Nebraska",NE,2,0,42.8727833,-100.5509669,2
3182,"Wabash, Nebraska",NE,1,0,40.886389,-96.2544559,1
3183,"Ralston, Nebraska",NE,0,1,41.2015541,-96.03343028410109,1
3184,"Belcourt, North Dakota",ND,1,0,48.8391769,-99.7448737,1
3185,"Bismarck, North Dakota",ND,1,0,46.8083268,-100.7837392,1
3186,"Fargo, North Dakota",ND,1,1,46.8171175,-96.8351055301007,2
3187,"Grand Forks, North Dakota",ND,1,0,47.9078244,-97.0592028,1
3188,"Westhope, North Dakota",ND,1,0,48.9094642,-101.0207117,1
3189,"Williston, North Dakota",ND,2,0,48.1469683,-103.6179745,2
3190,"Beltrami County, Minnesota",MN,1,0,47.976307,-94.84024332721279,1
3191,"Bemidji, Minnesota",MN,2,0,47.4786541,-94.890802,2
3192,"Brainerd, Minnesota",MN,1,0,46.3580221,-94.2008288,1
3193,"Brooklyn Center, Minnesota",MN,4,0,45.0748543,-93.3296296,4
3194,"Brooklyn Park, Minnesota",MN,2,0,45.1004807,-93.3443585,2
3195,"Burnsville, Minnesota",MN,2,0,44.7677424,-93.2777226,2
3196,"Clear Lake, Minnesota",MN,1,1,45.4449657,-93.9988708,2
3197,"Detroit Lakes, Minnesota",MN,1,0,46.8171809,-95.8453253,1
3198,"Duluth, Minnesota",MN,2,0,46.7729322,-92.1251218,2
3199,"Eden Prairie, Minnesota",MN,2,2,44.8546856,-93.470786,4
3200,"Granite Falls, Minnesota",MN,1,1,44.8099575,-95.5455752,2
3201,"Hubbard County, Minnesota",MN,1,0,47.1082495,-94.916707656901,1
3202,"Kellogg, Minnesota",MN,1,0,44.3085769,-91.9957204,1
3203,"Little Falls, Minnesota",MN,1,1,45.9763545,-94.3625024,2
3204,"MInneapolis, Minnesota",MN,2,0,44.9772995,-93.2654692,2
3205,"Mankato, Minnesota",MN,1,0,44.1634663,-93.9993505,1
3206,"Minneapolis, Minnesota",MN,29,1,44.9772995,-93.2654692,30
3207,"Minnetonka, Minnesota",MN,1,0,44.9127229,-93.499059,1
3208,"New Hope, Minnesota",MN,1,0,45.0380201,-93.3866185,1
3209,"New York Mills, Minnesota",MN,2,0,46.519128,-95.37394386688108,2
3210,"North Mankato, Minnesota",MN,1,0,44.1848485,-94.0395150375375,1
3211,"Oakdale, Minnesota",MN,1,0,44.9630216,-92.9649361,1
3212,"Orono, Minnesota",MN,2,0,44.9713519,-93.6044033,2
3213,"Pine County, Minnesota",MN,1,0,46.07482315,-92.6729118504013,1
3214,"Ramsey, Minnesota",MN,1,1,45.0165728,-93.0949501,2
3215,"Red Wing, Minnesota",MN,1,0,44.5624676,-92.5338013,1
3216,"Richfield, Minnesota",MN,1,0,44.8766431,-93.2877877,1
3217,"Rosemount, Minnesota",MN,1,1,44.7391873,-93.12611,2
3218,"Roseville, Minnesota",MN,2,0,45.0060767,-93.1566107,2
3219,"Shakopee, Minnesota",MN,2,0,44.7980186,-93.5268986,2
3220,"Shoreview, Minnesota",MN,2,1,45.0722056,-93.1282878,3
3221,"St Paul, Minnesota",MN,6,0,44.9504037,-93.1015026,6
3222,"St Paul Park, Minnesota",MN,1,0,44.8421887,-92.9913243,1
3223,"St. Paul, Minnesota",MN,5,1,44.9504037,-93.1015026,6
3224,"St. Peter, Minnesota",MN,1,1,44.3235774,-93.9580145,2
3225,"Stillwater, Minnesota",MN,1,0,45.0564041,-92.8134982,1
3226,"Superior, Minnesota",MN,1,0,44.0488548,-92.52468241089599,1
3227,"Utica, Minnesota",MN,1,0,43.9755184,-91.9548787,1
3228,"West St. Paul, Minnesota",MN,1,0,44.9160768,-93.1016074,1
3229,"bagley, Minnesota",MN,1,0,47.5216231,-95.3983491,1
3230,"Andover, Minnesota",MN,0,1,45.2332985,-93.2913405,1
3231,"Bagley, Minnesota",MN,0,1,47.5216231,-95.3983491,1
3232,"Grand Rapids, Minnesota",MN,0,1,47.2371658,-93.5302142,1
3233,"Biddeford, Maine",ME,3,1,43.4925843,-70.4533844,4
3234,"Calais, Maine",ME,1,0,45.1889633,-67.2786039,1
3235,"Chapman, Maine",ME,1,1,46.6480974,-68.1608669,2
3236,"Cumberland, Maine",ME,1,0,43.6622045,-70.2750924568978,1
3237,"East Millinocket, Maine",ME,1,0,45.6275528,-68.5744751,1
3238,"Freeport, Maine",ME,2,0,43.8570242,-70.1031057,2
3239,"Gray, Maine",ME,1,0,43.885632,-70.3317195,1
3240,"Hallowell, Maine",ME,1,0,44.2859022,-69.7908786,1
3241,"Hollis, Maine",ME,1,0,43.6328705,-70.63229818980491,1
3242,"Lamoine, Maine",ME,1,0,44.4648001,-68.3164055,1
3243,"Lebanon, Maine",ME,1,0,43.3945266,-70.8508932,1
3244,"Lincoln, Maine",ME,1,0,44.1137571,-69.5351337,1
3245,"Madison, Maine",ME,1,0,44.7975598,-69.8797794,1
3246,"Oakfield, Maine",ME,1,1,46.0989408,-68.1500246,2
3247,"Princeton, Maine",ME,1,0,45.2234056,-67.5722205,1
3248,"Turner, Maine",ME,1,0,44.2564588,-70.2561671,1
3249,"Westbrook, Maine",ME,2,0,43.6770252,-70.3711617,2
3250,"Belfast, Maine",ME,0,1,44.4259092,-69.0064234,1
3251,"Falmouth, Maine",ME,0,1,43.729525,-70.241993,1
3252,"Big Island, Hawaii",HI,1,0,19.3453191,-154.9804739,1
3253,"Hilo, Hawaii",HI,1,2,19.7067972,-155.0813821,3
3254,"K?hei, Hawaii",HI,1,0,20.785,-156.4655556,1
